"","date","id","deaths","new_deaths","confirmed","new_confirmed","population","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","cs","series","p2.5_signal","p97.5_signal","mean_signal","p2.5_position","p97.5_position","mean_position","p2.5_growth_rate","p97.5_growth_rate","p25_growth_rate","p75_growth_rate","growth_rate","percentile_0_growth_rate","dispersion","z_score_growth_rate","country","state","county","deaths_pc"
"2968",2020-07-14,"d46c7fb5",0,0,475,2,159684,2,"Sweden","Blekinge",NA,475,2,0.802873917331094,2.65578149551626,1.46022521991663,-0.600340664245965,0.470890966952241,-0.064724848646862,-0.142325590837819,0.0394281698574918,-0.0827225118496687,-0.0201749091306589,-0.0514487104901638,0.866415786208998,1.23677241287013,-1.10960696742657,"Sweden","Blekinge",NA,0
"2969",2020-07-15,"d46c7fb5",0,0,476,1,159684,2,"Sweden","Blekinge",NA,476,1,1.03520461406568,3.37491993442728,1.8691529333421,-0.656216929072462,0.42386981079841,-0.116173559137026,-0.135210161613208,0.0466936732071306,-0.0755578683480387,-0.0129586200580391,-0.0442582442030389,0.829892597227378,1.23677241287013,-0.953740911978132,"Sweden","Blekinge",NA,0
"2970",2020-07-16,"d46c7fb5",0,0,478,2,159684,2,"Sweden","Blekinge",NA,478,2,0.566753416996988,1.94085102467211,1.0488011966598,-0.704271375189044,0.383407768508915,-0.160431803340064,-0.126541998460654,0.055227673345949,-0.066933701692032,-0.00438062342267274,-0.0356571625573524,0.779041311550592,1.23677241287013,-0.768959460714196,"Sweden","Blekinge",NA,0
"2971",2020-07-17,"d46c7fb5",0,0,478,0,159684,2,"Sweden","Blekinge",NA,478,0,0.64212633615602,2.17985783786856,1.18310782550515,-0.742877492693557,0.350699560898723,-0.196088965897417,-0.115584867572121,0.0658708377589365,-0.0560795308114244,0.00636550099823941,-0.0248570149065925,0.704358568444129,1.23677241287013,-0.536977924074761,"Sweden","Blekinge",NA,0
"2972",2020-07-18,"d46c7fb5",0,0,479,1,159684,2,"Sweden","Blekinge",NA,479,1,0.300353376344319,1.10185242570447,0.575278277265459,-0.76955412810228,0.327662166494261,-0.220945980804009,-0.103375399409883,0.0777553328617837,-0.0439766320805626,0.0183565655324637,-0.0128100332740494,0.6091972613435,1.23677241287013,-0.277227431734113,"Sweden","Blekinge",NA,0
"2973",2020-07-19,"d46c7fb5",0,0,479,0,159684,2,"Sweden","Blekinge",NA,479,0,0.233582194560279,0.890502783029255,0.456076303179643,-0.78269105408118,0.315179025925063,-0.233756014078059,-0.0896061414795074,0.0913607586004569,-0.0302611001530247,0.0320157172739742,0.000877308560474763,0.492419196601973,1.23677241287013,0.01900339986041,"Sweden","Blekinge",NA,0
"2974",2020-07-20,"d46c7fb5",0,0,479,0,159684,2,"Sweden","Blekinge",NA,479,0,0.1647969161273,0.663184265856228,0.330591472723139,-0.780459040323144,0.314701629287976,-0.232878705517584,-0.0747256774528564,0.106264719514806,-0.0153729307185292,0.0469119727804787,0.0157695210309748,0.366348701852235,1.23677241287013,0.341539593171673,"Sweden","Blekinge",NA,0
"2975",2020-07-21,"d46c7fb5",0,0,479,0,159684,2,"Sweden","Blekinge",NA,479,0,0.683804106416288,2.29905114671247,1.25383436505109,-0.761712215777819,0.327493846804601,-0.217109184486609,-0.0589678929728279,0.122048775154343,0.000393468944972414,0.0626874132365429,0.0315404410907576,0.247300152396164,1.23677241287013,0.683010346328578,"Sweden","Blekinge",NA,0
"2976",2020-07-22,"d46c7fb5",0,0,480,1,159684,2,"Sweden","Blekinge",NA,480,1,0.965204393450397,3.15060887467764,1.74384102712451,-0.725922248668665,0.354784761876961,-0.185568743395852,-0.0432186307621487,0.137610842372959,0.0160813437166491,0.078310867894161,0.047196105805405,0.153131981272789,1.23677241287013,1.02309281761853,"Sweden","Blekinge",NA,0
"2977",2020-07-23,"d46c7fb5",0,0,480,0,159684,2,"Sweden","Blekinge",NA,480,0,0.583808778998161,1.96913764525488,1.0721939397122,-0.673454227008454,0.396708951827561,-0.138372637590446,-0.0280045899183932,0.152409634831724,0.0311592108592631,0.0932458340540678,0.0622025224566654,0.0882680301054242,1.23677241287013,1.35149768740759,"Sweden","Blekinge",NA,0
"2978",2020-07-24,"d46c7fb5",0,0,481,1,159684,2,"Sweden","Blekinge",NA,481,1,0.735390617971305,2.41930575949772,1.33384210367591,-0.604952846742683,0.452612616475121,-0.0761701151337812,-0.0142597545947422,0.165610856206558,0.0447257771610989,0.106625324450717,0.0756755508059081,0.0495532788499386,1.23677241287013,1.64920053842101,"Sweden","Blekinge",NA,0
"2979",2020-07-25,"d46c7fb5",0,0,482,1,159684,2,"Sweden","Blekinge",NA,482,1,0.383267028504295,1.34194945477342,0.717164541743362,-0.521899414450649,0.520910285794903,-0.000494564327872968,-0.00233138481474217,0.177041328570928,0.0564908698849419,0.118219073871244,0.0873549718780931,0.0281300793938309,1.23677241287013,1.90901498360507,"Sweden","Blekinge",NA,0
"2980",2020-07-26,"d46c7fb5",0,0,482,0,159684,2,"Sweden","Blekinge",NA,482,0,0.331767658027938,1.19048753877176,0.628462618339191,-0.425958343601312,0.599679158701752,0.0868604075502201,0.00796864179469141,0.187019182896661,0.0666852455301271,0.128302579161225,0.097493912345676,0.0164041947140597,1.23677241287013,2.13442032326065,"Sweden","Blekinge",NA,0
"2981",2020-07-27,"d46c7fb5",0,0,483,1,159684,2,"Sweden","Blekinge",NA,483,1,0.259274133197723,0.971019842276359,0.501757240031464,-0.31872449010303,0.687433129894822,0.184354319895896,0.0160828297816041,0.194952525315202,0.0747401282643997,0.136295226832406,0.105517677548403,0.010377300158106,1.23677241287013,2.31241907255703,"Sweden","Blekinge",NA,0
"2982",2020-07-28,"d46c7fb5",0,0,487,4,159684,2,"Sweden","Blekinge",NA,487,4,1.18791362617399,3.64799078879031,2.08170554261672,-0.202630625167732,0.78237462005633,0.289871997444299,0.0226180853503394,0.201174942887031,0.0811727938907384,0.142620234346632,0.111896514118685,0.00701474197436776,1.23677241287013,2.45650758748522,"Sweden","Blekinge",NA,0
"2983",2020-07-29,"d46c7fb5",0,0,488,1,159684,2,"Sweden","Blekinge",NA,488,1,1.82682923719963,5.38853224695411,3.13750350666398,-0.0799525857310754,0.883489608857043,0.401768511562984,0.0289772136995211,0.206869421870069,0.0873139616952902,0.1485326738743,0.117923317784795,0.00468175489684881,1.23677241287013,2.59848880591877,"Sweden","Blekinge",NA,0
"2984",2020-07-30,"d46c7fb5",0,0,490,2,159684,2,"Sweden","Blekinge",NA,490,2,1.19098468579546,3.59938292933799,2.0704612884947,0.0484894280705923,0.990894230624965,0.519691829347779,0.0339344280471471,0.210842568726166,0.0919484677137852,0.152828529059528,0.122388498386657,0.00334511476270498,1.23677241287013,2.71188254015983,"Sweden","Blekinge",NA,0
"2985",2020-07-31,"d46c7fb5",0,0,492,2,159684,2,"Sweden","Blekinge",NA,492,2,1.59816243305512,4.68222559179436,2.73549941398185,0.181009432515832,1.10315122295304,0.642080327734435,0.0373703781858086,0.213118562493363,0.0950040297330113,0.15548491094616,0.125244470339586,0.00260720054315749,1.23677241287013,2.79348150418225,"Sweden","Blekinge",NA,0
"2986",2020-08-01,"d46c7fb5",0,0,493,1,159684,2,"Sweden","Blekinge",NA,493,1,0.875452628137543,2.7285027219419,1.54553384912932,0.316007201349781,1.21864239479826,0.767324798074021,0.0387198194927313,0.213376100418244,0.095995399750084,0.156100520160891,0.126047959955488,0.00233483928811264,1.23677241287013,2.82897884379966,"Sweden","Blekinge",NA,0
"2987",2020-08-02,"d46c7fb5",0,0,493,0,159684,2,"Sweden","Blekinge",NA,493,0,0.787506395226997,2.51670631240858,1.40780762745835,0.451597541667894,1.33514797439112,0.893372758029509,0.0374776605048363,0.211305908155379,0.0944817012215267,0.154301867438689,0.124391784330108,0.00251499393468535,1.23677241287013,2.80510700136398,"Sweden","Blekinge",NA,0
"2988",2020-08-03,"d46c7fb5",0,0,494,1,159684,2,"Sweden","Blekinge",NA,494,1,0.630527264522179,2.11433766572415,1.15462008671478,0.585331425387205,1.45019765933203,1.01776454235962,0.0325524002844741,0.205838308392169,0.0893785898992829,0.14901211877736,0.119195354338321,0.00350533512995694,1.23677241287013,2.69633698641449,"Sweden","Blekinge",NA,0
"2989",2020-08-04,"d46c7fb5",0,0,503,9,159684,2,"Sweden","Blekinge",NA,503,9,2.93613705807158,8.032180756198,4.85629319289953,0.713409759024848,1.56051003437103,1.13695989669794,0.0239452523743017,0.196721655396632,0.0806043583935267,0.140062549377407,0.110333453885467,0.0061532652665464,1.23677241287013,2.50323067412715,"Sweden","Blekinge",NA,0
"2990",2020-08-05,"d46c7fb5",0,0,505,2,159684,2,"Sweden","Blekinge",NA,505,2,4.49301737656033,11.8862233136522,7.30787300723788,0.831567004186109,1.6630196969807,1.2472933505834,0.0136271758875855,0.185703577427405,0.070056728232134,0.129274025082857,0.0996653766574953,0.0115918673702404,1.23677241287013,2.2703932323818,"Sweden","Blekinge",NA,0
"2991",2020-08-06,"d46c7fb5",0,0,512,7,159684,2,"Sweden","Blekinge",NA,512,7,2.86596612361499,7.82380603041542,4.7352680009589,0.937593970812727,1.75632348366907,1.3469587272409,-0.000243026793177267,0.170947839968231,0.0558961293629101,0.114808683812144,0.085352406587527,0.0253270151200687,1.23677241287013,1.95439915773689,"Sweden","Blekinge",NA,0
"2992",2020-08-07,"d46c7fb5",0,0,521,9,159684,2,"Sweden","Blekinge",NA,521,9,3.68734169609951,9.85701970633985,6.02878095160717,1.02780153157368,1.83682073608318,1.43231113382843,-0.0166965301993225,0.153548010926819,0.0391322944325557,0.0977191862949409,0.0684257403637483,0.0575680336946122,1.23677241287013,1.57552172705574,"Sweden","Blekinge",NA,0
"2993",2020-08-08,"d46c7fb5",0,0,525,4,159684,2,"Sweden","Blekinge",NA,525,4,1.89678687080585,5.45974227585681,3.21806890336873,1.09971450594377,1.90175924244058,1.50073687419217,-0.0346690502891698,0.134776196533531,0.0208976592628306,0.0792094869815309,0.0500535731221807,0.123445499101817,1.23677241287013,1.1579339338998,"Sweden","Blekinge",NA,0
"2994",2020-08-09,"d46c7fb5",0,0,526,1,159684,2,"Sweden","Blekinge",NA,526,1,1.57338443722593,4.69113063624929,2.71679074204628,1.15221090798772,1.94936998664099,1.55079044731436,-0.0538232202996713,0.115169263714435,0.00159501332896813,0.0597510300857957,0.0306730217073819,0.238391104900702,1.23677241287013,0.711487474655566,"Sweden","Blekinge",NA,0
"2995",2020-08-10,"d46c7fb5",0,0,533,7,159684,2,"Sweden","Blekinge",NA,533,7,1.1389271001866,3.6141398764774,2.02885234780286,1.1844907656395,1.97843617240398,1.58146346902174,-0.0752210894452586,0.093713692554283,-0.0198217782186577,0.038314381327682,0.00924630155451217,0.41505937029397,1.23677241287013,0.214549281356278,"Sweden","Blekinge",NA,0
"2996",2020-08-11,"d46c7fb5",0,0,544,11,159684,2,"Sweden","Blekinge",NA,544,11,4.72490537143633,12.369120358351,7.64479713407198,1.19448012419448,1.98693941695802,1.59070977057625,-0.0953736015640594,0.0736859227512464,-0.0399333831998498,0.0182457043870368,-0.0108438394064065,0.599260152483965,1.23677241287013,-0.251432562309283,"Sweden","Blekinge",NA,0
"2997",2020-08-12,"d46c7fb5",0,0,554,10,159684,2,"Sweden","Blekinge",NA,554,10,6.35839028256177,16.3344183750455,10.1912024348056,1.18317891278881,1.97655294955087,1.57986593116984,-0.113014902771094,0.0560739296770365,-0.057565073299257,0.000624100205199377,-0.0284704865470288,0.745379968070013,1.23677241287013,-0.660021450814926,"Sweden","Blekinge",NA,0
"2998",2020-08-13,"d46c7fb5",0,0,563,9,159684,2,"Sweden","Blekinge",NA,563,9,3.5460534579388,9.51733432504073,5.80938691203041,1.15291319341303,1.9498776958326,1.55139544462281,-0.128164540047287,0.0407928023045302,-0.0727578305338303,-0.0146139072089261,-0.0436858688713782,0.844599463718842,1.23677241287013,-1.01354257150838,"Sweden","Blekinge",NA,0
"2999",2020-08-14,"d46c7fb5",0,0,567,4,159684,2,"Sweden","Blekinge",NA,567,4,3.98350566665169,10.6092290166,6.50091715886548,1.10629993524273,1.90911921626014,1.50770957575144,-0.139591772580522,0.0291800635188212,-0.0842458967124146,-0.0261658123492861,-0.0552058545308504,0.900117622060918,1.23677241287013,-1.28222207113436,"Sweden","Blekinge",NA,0
"3000",2020-08-15,"d46c7fb5",0,0,571,4,159684,2,"Sweden","Blekinge",NA,571,4,1.80123204243357,5.22066984094135,3.06653514580709,1.0474180402309,1.85758940221027,1.45250372122059,-0.148357632148959,0.0204235594449426,-0.0930086883042714,-0.0349253843997445,-0.063967036352008,0.931311314547931,1.23677241287013,-1.48562865641281,"Sweden","Blekinge",NA,0
"3001",2020-08-16,"d46c7fb5",0,0,572,1,159684,2,"Sweden","Blekinge",NA,572,1,1.3268936892969,4.02109581168177,2.30988455481626,0.979566258133761,1.7975071116034,1.38853668486858,-0.154109309102432,0.0152384108887208,-0.0985745818292136,-0.0402963163844975,-0.0694354491068556,0.945998830131879,1.23677241287013,-1.60723722181687,"Sweden","Blekinge",NA,0
"3002",2020-08-17,"d46c7fb5",0,0,573,1,159684,2,"Sweden","Blekinge",NA,573,1,0.865752285741524,2.81334048935896,1.56065882217469,0.906393470266747,1.7318090012567,1.31910123576172,-0.157841566403576,0.0129237899000766,-0.101841949222236,-0.0430758272812635,-0.0724588882517499,0.951873569549455,1.23677241287013,-1.66329768996833,"Sweden","Blekinge",NA,0
"3003",2020-08-18,"d46c7fb5",0,0,575,2,159684,2,"Sweden","Blekinge",NA,575,2,3.29481115966041,8.91349932126094,5.41925244247913,0.830329766988593,1.66295492803135,1.24664234750997,-0.160032902711186,0.0131237969183282,-0.10324908483659,-0.0436600209562677,-0.0734545528964291,0.951830466253558,1.23677241287013,-1.66286696946208,"Sweden","Blekinge",NA,0
